"CPC21code","CPC21partial","HS12code","HS12partial"
"35110",1,"3207.10",0
"35110",1,"3207.20",0
"35110",1,"3207.30",0
"35110",1,"3207.40",0
"35110",1,"3208.10",0
"35110",1,"3208.20",0
"35110",1,"3208.90",0
"35110",1,"3209.10",0
"35110",1,"3209.90",0
"35110",1,"3210.00",0
"35110",1,"3211.00",0
"35110",1,"3212.10",0
"35110",1,"3212.90",0
"35110",1,"3214.10",0
"35110",1,"3214.90",0
"35110",1,"3814.00",0
"35120",1,"3213.10",0
"35120",1,"3213.90",0
"35130",1,"3215.11",0
"35130",1,"3215.19",0
"35140",0,"3215.90",0
"35210",1,"2918.21",0
"35210",1,"2918.22",0
"35210",1,"2918.23",0
"35220",1,"2922.41",0
"35220",1,"2922.42",0
"35220",1,"2923.10",0
"35220",1,"2923.20",0
"35220",1,"2923.90",0
"35220",1,"2924.11",0
"35220",1,"2924.12",0
"35220",1,"2924.19",0
"35220",1,"2924.23",0
"35220",1,"2924.24",0
"35220",1,"2924.29",0
"35230",1,"2932.20",0
"35230",1,"2933.11",0
"35230",1,"2933.19",0
"35230",1,"2933.21",0
"35230",1,"2933.52",0
"35230",1,"2933.53",0
"35230",1,"2933.54",0
"35230",1,"2933.55",0
"35230",1,"2933.59",0
"35230",1,"2933.69",0
"35230",1,"2934.30",0
"35230",1,"2935.00",0
"35240",0,"2940.00",0
"35250",1,"2936.21",0
"35250",1,"2936.22",0
"35250",1,"2936.23",0
"35250",1,"2936.24",0
"35250",1,"2936.25",0
"35250",1,"2936.26",0
"35250",1,"2936.27",0
"35250",1,"2936.28",0
"35250",1,"2936.29",0
"35250",1,"2936.90",0
"35250",1,"2937.11",0
"35250",1,"2937.12",0
"35250",1,"2937.19",0
"35250",1,"2937.21",0
"35250",1,"2937.22",0
"35250",1,"2937.23",0
"35250",1,"2937.29",0
"35250",1,"2937.50",0
"35250",1,"2937.90",0
"35250",1,"2938.10",0
"35250",1,"2938.90",0
"35250",1,"2939.11",0
"35250",1,"2939.19",0
"35250",1,"2939.20",0
"35250",1,"2939.30",0
"35250",1,"2939.41",0
"35250",1,"2939.42",0
"35250",1,"2939.43",0
"35250",1,"2939.44",0
"35250",1,"2939.49",0
"35250",1,"2939.51",0
"35250",1,"2939.59",0
"35250",1,"2939.61",0
"35250",1,"2939.62",0
"35250",1,"2939.63",0
"35250",1,"2939.69",0
"35250",1,"2939.91",0
"35250",1,"2939.99",0
"35250",1,"2941.10",0
"35250",1,"2941.20",0
"35250",1,"2941.30",0
"35250",1,"2941.40",0
"35250",1,"2941.50",0
"35250",1,"2941.90",0
"35260",1,"3003.10",0
"35260",1,"3003.20",0
"35260",1,"3003.31",0
"35260",1,"3003.39",0
"35260",1,"3003.40",0
"35260",1,"3003.90",0
"35260",1,"3004.10",0
"35260",1,"3004.20",0
"35260",1,"3004.31",0
"35260",1,"3004.32",0
"35260",1,"3004.39",0
"35260",1,"3004.40",0
"35260",1,"3004.50",0
"35260",1,"3004.90",0
"35270",1,"3001.20",0
"35270",1,"3001.90",0
"35270",1,"3002.10",0
"35270",1,"3002.20",0
"35270",1,"3002.30",0
"35270",1,"3002.90",0
"35270",1,"3005.10",0
"35270",1,"3005.90",0
"35270",1,"3006.20",0
"35270",1,"3006.30",0
"35270",1,"3006.60",0
"35290",1,"3006.10",0
"35290",1,"3006.40",0
"35290",1,"3006.50",0
"35290",1,"3006.70",0
"35310",1,"3402.11",0
"35310",1,"3402.12",0
"35310",1,"3402.13",0
"35310",1,"3402.19",0
"35321",1,"3401.11",0
"35321",1,"3401.19",0
"35321",1,"3401.20",0
"35321",1,"3401.30",0
"35322",1,"3402.20",0
"35322",1,"3402.90",0
"35323",1,"3303.00",0
"35323",1,"3304.10",0
"35323",1,"3304.20",0
"35323",1,"3304.30",0
"35323",1,"3304.91",0
"35323",1,"3304.99",0
"35323",1,"3305.10",0
"35323",1,"3305.20",0
"35323",1,"3305.30",0
"35323",1,"3305.90",0
"35323",1,"3306.10",0
"35323",1,"3306.20",0
"35323",1,"3306.90",0
"35323",1,"3307.10",0
"35323",1,"3307.20",0
"35323",1,"3307.30",0
"35323",1,"3307.90",0
"35331",1,"3307.41",0
"35331",1,"3307.49",0
"35332",1,"3404.20",0
"35332",1,"3404.90",0
"35333",1,"3405.10",0
"35333",1,"3405.20",0
"35333",1,"3405.30",0
"35333",1,"3405.90",0
"35334",0,"3405.40",0
"35410",1,"3301.12",0
"35410",1,"3301.13",0
"35410",1,"3301.19",0
"35410",1,"3301.24",0
"35410",1,"3301.25",0
"35410",1,"3301.29",0
"35410",1,"3301.30",0
"35410",1,"3301.90",0
"35410",1,"3302.10",0
"35410",1,"3302.90",0
"35420",1,"3501.90",0
"35420",1,"3502.20",0
"35420",1,"3502.90",0
"35420",1,"3503.00",0
"35420",1,"3504.00",0
"35420",1,"3505.20",0
"35420",1,"3506.10",0
"35420",1,"3506.91",0
"35420",1,"3506.99",0
"35430",1,"3403.11",0
"35430",1,"3403.19",0
"35430",1,"3403.91",0
"35430",1,"3403.99",0
"35430",1,"3811.11",0
"35430",1,"3811.19",0
"35430",1,"3811.21",0
"35430",1,"3811.29",0
"35430",1,"3811.90",0
"35430",1,"3819.00",0
"35430",1,"3820.00",0
"35440",1,"3407.00",0
"35440",1,"3813.00",0
"35440",1,"3821.00",0
"35440",1,"3822.00",0
"35450",1,"3601.00",0
"35450",1,"3602.00",0
"35450",1,"3603.00",0
"35460",1,"3604.10",0
"35460",1,"3604.90",0
"35470",0,"3818.00",0
"35491",0,"3826.00",1
"35499",1,"3802.10",0
"35499",1,"3809.10",0
"35499",1,"3809.91",0
"35499",1,"3809.92",0
"35499",1,"3809.93",0
"35499",1,"3810.10",0
"35499",1,"3810.90",0
"35499",1,"3812.10",0
"35499",1,"3812.20",0
"35499",1,"3812.30",0
"35499",1,"3815.11",0
"35499",1,"3815.12",0
"35499",1,"3815.19",0
"35499",1,"3815.90",0
"35499",1,"3817.00",0
"35499",1,"3824.10",0
"35499",1,"3824.30",0
"35499",1,"3824.40",0
"35499",1,"3824.60",0
"35499",1,"3824.71",0
"35499",1,"3824.72",0
"35499",1,"3824.73",0
"35499",1,"3824.74",0
"35499",1,"3824.75",0
"35499",1,"3824.76",0
"35499",1,"3824.77",0
"35499",1,"3824.78",0
"35499",1,"3824.79",0
"35499",1,"3824.81",0
"35499",1,"3824.82",0
"35499",1,"3824.83",0
"35499",1,"3824.90",0
"35510",1,"5501.10",0
"35510",1,"5501.20",0
"35510",1,"5501.30",0
"35510",1,"5501.40",0
"35510",1,"5501.90",0
"35510",1,"5503.11",0
"35510",1,"5503.19",0
"35510",1,"5503.20",0
"35510",1,"5503.30",0
"35510",1,"5503.40",0
"35510",1,"5503.90",0
"35520",1,"5402.11",0
"35520",1,"5402.19",0
"35520",1,"5402.20",0
"35520",1,"5402.31",0
"35520",1,"5402.32",0
"35520",1,"5402.33",0
"35520",1,"5402.34",0
"35520",1,"5402.39",0
"35520",1,"5402.44",0
"35520",1,"5402.45",0
"35520",1,"5402.46",0
"35520",1,"5402.47",0
"35520",1,"5402.48",0
"35520",1,"5402.49",0
"35520",1,"5402.51",0
"35520",1,"5402.52",0
"35520",1,"5402.59",0
"35530",1,"5404.11",0
"35530",1,"5404.12",0
"35530",1,"5404.19",0
"35530",1,"5404.90",0
"35540",1,"5502.00",0
"35540",1,"5504.10",0
"35540",1,"5504.90",0
"35550",1,"5403.10",0
"35550",1,"5403.31",0
"35550",1,"5403.32",0
"35550",1,"5403.33",0
"35550",1,"5403.39",0
"35560",0,"5405.00",0
"36111",0,"4011.10",0
"36112",1,"4011.40",0
"36112",1,"4011.50",0
"36113",1,"4011.20",0
"36113",1,"4011.30",0
"36113",1,"4011.61",0
"36113",1,"4011.62",0
"36113",1,"4011.63",0
"36113",1,"4011.69",0
"36113",1,"4011.92",0
"36113",1,"4011.93",0
"36113",1,"4011.94",0
"36113",1,"4011.99",0
"36114",1,"4012.90",0
"36114",1,"4013.10",0
"36114",1,"4013.20",0
"36114",1,"4013.90",0
"36115",0,"4006.10",0
"36120",1,"4012.11",0
"36120",1,"4012.12",0
"36120",1,"4012.13",0
"36120",1,"4012.19",0
"36210",0,"4003.00",0
"36220",1,"4005.10",0
"36220",1,"4005.20",0
"36220",1,"4005.91",0
"36220",1,"4005.99",0
"36220",1,"4006.90",0
"36220",1,"4007.00",0
"36220",1,"4008.11",0
"36220",1,"4008.19",0
"36220",1,"4008.21",0
"36220",1,"4008.29",0
"36230",1,"4009.11",0
"36230",1,"4009.12",0
"36230",1,"4009.21",0
"36230",1,"4009.22",0
"36230",1,"4009.31",0
"36230",1,"4009.32",0
"36230",1,"4009.41",0
"36230",1,"4009.42",0
"36240",1,"4010.11",0
"36240",1,"4010.12",0
"36240",1,"4010.19",0
"36240",1,"4010.31",0
"36240",1,"4010.32",0
"36240",1,"4010.33",0
"36240",1,"4010.34",0
"36240",1,"4010.35",0
"36240",1,"4010.36",0
"36240",1,"4010.39",0
"36250",1,"5906.10",0
"36250",1,"5906.91",0
"36250",1,"5906.99",0
"36260",1,"4015.11",0
"36260",1,"4015.19",0
"36260",1,"4015.90",0
"36270",1,"4014.10",0
"36270",1,"4014.90",0
"36270",1,"4016.10",0
"36270",1,"4016.91",0
"36270",1,"4016.92",0
"36270",1,"4016.93",0
"36270",1,"4016.94",0
"36270",1,"4016.95",0
"36270",1,"4016.99",0
"36270",1,"4017.00",0
"36310",1,"3916.10",0
"36310",1,"3916.20",0
"36310",1,"3916.90",0
"36320",1,"3917.10",0
"36320",1,"3917.21",0
"36320",1,"3917.22",0
"36320",1,"3917.23",0
"36320",1,"3917.29",0
"36320",1,"3917.31",0
"36320",1,"3917.32",0
"36320",1,"3917.33",0
"36320",1,"3917.39",0
"36320",1,"3917.40",0
"36330",1,"3920.10",0
"36330",1,"3920.20",0
"36330",1,"3920.30",0
"36330",1,"3920.43",0
"36330",1,"3920.49",0
"36330",1,"3920.51",0
"36330",1,"3920.59",0
"36330",1,"3920.61",0
"36330",1,"3920.62",0
"36330",1,"3920.63",0
"36330",1,"3920.69",0
"36330",1,"3920.71",0
"36330",1,"3920.73",0
"36330",1,"3920.79",0
"36330",1,"3920.91",0
"36330",1,"3920.92",0
"36330",1,"3920.93",0
"36330",1,"3920.94",0
"36330",1,"3920.99",0
"36390",1,"3921.11",0
"36390",1,"3921.12",0
"36390",1,"3921.13",0
"36390",1,"3921.14",0
"36390",1,"3921.19",0
"36390",1,"3921.90",0
"36410",1,"3923.21",0
"36410",1,"3923.29",0
"36490",1,"3923.10",0
"36490",1,"3923.30",0
"36490",1,"3923.40",0
"36490",1,"3923.50",0
"36490",1,"3923.90",0
"36910",1,"3918.10",0
"36910",1,"3918.90",0
"36920",1,"3919.10",0
"36920",1,"3919.90",0
"36930",1,"3922.10",0
"36930",1,"3922.20",0
"36930",1,"3922.90",0
"36940",1,"3924.10",0
"36940",1,"3924.90",0
"36950",1,"3925.10",0
"36950",1,"3925.20",0
"36950",1,"3925.30",0
"36950",1,"3925.90",0
"36960",0,"9405.92",0
"36971",0,"6506.10",0
"36972",0,"6506.91",0
"36980",0,"8547.20",0
"36990",1,"3006.91",0
"36990",1,"3926.10",0
"36990",1,"3926.30",0
"36990",1,"3926.40",0
"36990",1,"3926.90",0
"37111",1,"7001.00",0
"37111",1,"7002.10",0
"37111",1,"7002.20",0
"37111",1,"7002.31",0
"37111",1,"7002.32",0
"37111",1,"7002.39",0
"37112",1,"7003.12",0
"37112",1,"7003.19",0
"37112",1,"7003.20",0
"37112",1,"7003.30",0
"37112",1,"7004.20",0
"37112",1,"7004.90",0
"37113",1,"7005.10",0
"37113",1,"7005.21",0
"37113",1,"7005.29",0
"37113",1,"7005.30",0
"37114",0,"7006.00",0
"37115",1,"7007.11",0
"37115",1,"7007.19",0
"37115",1,"7007.21",0
"37115",1,"7007.29",0
"37116",1,"7008.00",0
"37116",1,"7009.10",0
"37116",1,"7009.91",0
"37116",1,"7009.92",0
"37117",0,"7016.90",0
"37121",1,"7019.11",0
"37121",1,"7019.12",0
"37121",1,"7019.19",0
"37129",1,"7019.31",0
"37129",1,"7019.32",0
"37129",1,"7019.39",0
"37129",1,"7019.90",0
"37191",1,"7010.20",0
"37191",1,"7010.90",0
"37192",1,"7011.10",0
"37192",1,"7011.20",0
"37192",1,"7011.90",0
"37193",1,"7013.10",0
"37193",1,"7013.22",0
"37193",1,"7013.28",0
"37193",1,"7013.33",0
"37193",1,"7013.37",0
"37193",1,"7013.41",0
"37193",1,"7013.42",0
"37193",1,"7013.49",0
"37193",1,"7013.91",0
"37193",1,"7013.99",0
"37194",1,"7015.10",0
"37194",1,"7015.90",0
"37195",1,"7010.10",0
"37195",1,"7017.10",0
"37195",1,"7017.20",0
"37195",1,"7017.90",0
"37196",0,"9405.91",0
"37197",0,"8546.10",0
"37199",1,"7014.00",0
"37199",1,"7016.10",0
"37199",1,"7018.10",0
"37199",1,"7018.20",0
"37199",1,"7018.90",0
"37199",1,"7020.00",0
"37210",1,"6910.10",0
"37210",1,"6910.90",0
"37221",1,"6911.10",0
"37221",1,"6911.90",0
"37221",1,"6912.00",0
"37222",1,"6913.10",0
"37222",1,"6913.90",0
"37291",1,"6909.11",0
"37291",1,"6909.12",0
"37291",1,"6909.19",0
"37291",1,"6909.90",0
"37292",1,"8546.20",0
"37292",1,"8547.10",0
"37299",1,"6914.10",0
"37299",1,"6914.90",0
"37310",0,"6901.00",0
"37320",1,"6902.10",0
"37320",1,"6902.20",0
"37320",1,"6902.90",0
"37330",0,"3816.00",0
"37340",1,"6815.91",0
"37340",1,"6903.10",0
"37340",1,"6903.20",0
"37340",1,"6903.90",0
"37350",1,"6904.10",0
"37350",1,"6904.90",0
"37350",1,"6905.10",0
"37350",1,"6905.90",0
"37360",0,"6906.00",0
"37370",1,"6907.10",0
"37370",1,"6907.90",0
"37370",1,"6908.10",0
"37370",1,"6908.90",0
"37410",0,"2520.20",0
"37420",1,"2522.10",0
"37420",1,"2522.20",0
"37420",1,"2522.30",0
"37430",0,"2523.10",0
"37440",1,"2523.21",0
"37440",1,"2523.29",0
"37440",1,"2523.30",0
"37440",1,"2523.90",0
"37450",1,"2518.20",0
"37450",1,"2518.30",0
"37510",0,"3824.50",0
"37520",0,"6808.00",0
"37530",1,"6809.11",0
"37530",1,"6809.19",0
"37530",1,"6809.90",0
"37540",1,"6810.11",0
"37540",1,"6810.19",0
"37550",0,"6810.91",0
"37560",0,"6810.99",0
"37570",1,"6811.40",0
"37570",1,"6811.81",0
"37570",1,"6811.82",0
"37570",1,"6811.89",0
"37610",1,"6802.21",0
"37610",1,"6802.91",0
"37690",1,"6801.00",0
"37690",1,"6802.10",0
"37690",1,"6802.23",0
"37690",1,"6802.29",0
"37690",1,"6802.92",0
"37690",1,"6802.93",0
"37690",1,"6802.99",0
"37690",1,"6803.00",0
"37910",1,"6804.10",0
"37910",1,"6804.21",0
"37910",1,"6804.22",0
"37910",1,"6804.23",0
"37910",1,"6804.30",0
"37910",1,"6805.10",0
"37910",1,"6805.20",0
"37910",1,"6805.30",0
"37920",1,"6812.80",0
"37920",1,"6812.91",0
"37920",1,"6812.92",0
"37920",1,"6812.93",0
"37920",1,"6812.99",0
"37920",1,"6813.20",0
"37920",1,"6813.81",0
"37920",1,"6813.89",0
"37930",1,"6807.10",0
"37930",1,"6807.90",0
"37940",1,"2517.30",0
"37940",1,"2715.00",0
"37950",1,"3801.10",0
"37950",1,"3801.20",0
"37950",1,"3801.30",0
"37950",1,"3801.90",0
"37960",0,"2818.10",0
"37990",1,"6806.10",0
"37990",1,"6806.20",0
"37990",1,"6806.90",0
"37990",1,"6814.10",0
"37990",1,"6814.90",0
"37990",1,"6815.10",0
"37990",1,"6815.20",0
"37990",1,"6815.99",0
"38111",1,"9401.10",0
"38111",1,"9401.20",0
"38111",1,"9401.30",0
"38111",1,"9401.71",0
"38111",1,"9401.79",0
"38112",1,"9401.40",0
"38112",1,"9401.51",0
"38112",1,"9401.59",0
"38112",1,"9401.61",0
"38112",1,"9401.69",0
"38119",0,"9401.80",0
"38121",0,"9403.10",0
"38122",0,"9403.30",0
"38130",0,"9403.40",0
"38140",1,"9403.20",0
"38140",1,"9403.50",0
"38140",1,"9403.60",0
"38140",1,"9403.70",0
"38140",1,"9403.81",0
"38140",1,"9403.89",0
"38140",1,"9610.00",0
"38150",1,"9404.10",0
"38150",1,"9404.21",0
"38150",1,"9404.29",0
"38160",1,"9401.90",0
"38160",1,"9403.90",0
"38210",1,"7101.10",0
"38210",1,"7101.21",0
"38220",1,"7101.22",0
"38220",1,"7102.39",0
"38220",1,"7103.91",0
"38220",1,"7103.99",0
"38220",1,"7104.90",0
"38230",1,"7102.29",0
"38230",1,"7105.10",0
"38230",1,"7105.90",0
"38240",1,"7113.11",0
"38240",1,"7113.19",0
"38240",1,"7113.20",0
"38240",1,"7114.11",0
"38240",1,"7114.19",0
"38240",1,"7114.20",0
"38240",1,"7115.90",0
"38240",1,"7116.10",0
"38240",1,"7116.20",0
"38250",1,"7118.10",0
"38250",1,"7118.90",0
"38310",1,"9201.10",0
"38310",1,"9201.20",0
"38310",1,"9201.90",0
"38320",1,"9202.10",0
"38320",1,"9202.90",0
"38330",1,"9205.10",0
"38330",1,"9205.90",0
"38340",1,"9207.10",0
"38340",1,"9207.90",0
"38350",1,"9206.00",0
"38350",1,"9208.10",0
"38350",1,"9208.90",0
"38360",1,"9209.30",0
"38360",1,"9209.91",0
"38360",1,"9209.92",0
"38360",1,"9209.94",0
"38360",1,"9209.99",0
"38410",1,"9506.11",0
"38410",1,"9506.12",0
"38410",1,"9506.19",0
"38410",1,"9506.70",0
"38420",1,"9506.21",0
"38420",1,"9506.29",0
"38430",0,"9506.91",0
"38440",1,"4203.21",0
"38440",1,"9506.31",0
"38440",1,"9506.32",0
"38440",1,"9506.39",0
"38440",1,"9506.40",0
"38440",1,"9506.51",0
"38440",1,"9506.59",0
"38440",1,"9506.61",0
"38440",1,"9506.62",0
"38440",1,"9506.69",0
"38440",1,"9506.99",0
"38450",1,"9507.10",0
"38450",1,"9507.20",0
"38450",1,"9507.30",0
"38450",1,"9507.90",0
"38510",0,"9503.00",1
"38520",0,"9503.00",1
"38530",0,"9503.00",1
"38540",0,"9503.00",1
"38550",0,"9503.00",1
"38560",0,"9503.00",1
"38570",0,"9504.40",0
"38581",0,"9504.50",1
"38582",0,"9504.50",1
"38590",1,"9504.20",0
"38590",1,"9504.30",0
"38590",1,"9504.90",0
"38600",1,"9508.10",0
"38600",1,"9508.90",0
"38701",0,"9406.00",1
"38702",0,"9406.00",1
"38703",0,"9406.00",1
"38704",0,"9406.00",1
"38911",1,"9608.10",0
"38911",1,"9608.20",0
"38911",1,"9608.30",0
"38911",1,"9608.40",0
"38911",1,"9608.50",0
"38911",1,"9608.60",0
"38911",1,"9608.91",0
"38911",1,"9608.99",0
"38911",1,"9609.10",0
"38911",1,"9609.20",0
"38911",1,"9609.90",0
"38912",1,"9611.00",0
"38912",1,"9612.10",0
"38912",1,"9612.20",0
"38921",1,"6601.10",0
"38921",1,"6601.91",0
"38921",1,"6601.99",0
"38921",1,"6602.00",0
"38922",1,"6603.20",0
"38922",1,"6603.90",0
"38923",1,"9606.10",0
"38923",1,"9606.21",0
"38923",1,"9606.22",0
"38923",1,"9606.29",0
"38923",1,"9607.11",0
"38923",1,"9607.19",0
"38924",1,"9606.30",0
"38924",1,"9607.20",0
"38930",1,"5904.10",0
"38930",1,"5904.90",0
"38941",0,"3704.00",0
"38942",1,"3705.10",0
"38942",1,"3705.90",0
"38950",1,"3706.10",0
"38950",1,"3706.90",0
"38961",1,"9701.10",0
"38961",1,"9701.90",0
"38961",1,"9702.00",0
"38961",1,"9703.00",0
"38962",0,"9704.00",0
"38963",1,"9705.00",0
"38963",1,"9706.00",0
"38971",0,"0501.00",0
"38972",1,"6703.00",0
"38972",1,"6704.11",0
"38972",1,"6704.19",0
"38972",1,"6704.20",0
"38972",1,"6704.90",0
"38991",1,"9505.10",0
"38991",1,"9505.90",0
"38992",0,"8715.00",0
"38993",1,"9603.10",0
"38993",1,"9603.21",0
"38993",1,"9603.29",0
"38993",1,"9603.30",0
"38993",1,"9603.40",0
"38993",1,"9603.50",0
"38993",1,"9603.90",0
"38994",1,"9613.10",0
"38994",1,"9613.20",0
"38994",1,"9613.80",0
"38994",1,"9614.00",0
"38994",1,"9615.11",0
"38994",1,"9615.19",0
"38994",1,"9615.90",0
"38994",1,"9616.10",0
"38994",1,"9616.20",0
"38995",1,"3606.90",0
"38995",1,"9613.90",0
"38996",0,"9023.00",0
"38997",1,"7117.11",0
"38997",1,"7117.19",0
"38997",1,"7117.90",0
"38998",0,"3605.00",0
"38999",1,"3406.00",0
"38999",1,"3606.10",0
"38999",1,"4206.00",0
"38999",1,"6701.00",0
"38999",1,"6702.10",0
"38999",1,"6702.90",0
"38999",1,"9601.10",0
"38999",1,"9601.90",0
"38999",1,"9602.00",0
"38999",1,"9604.00",0
"38999",1,"9617.00",0
"38999",1,"9618.00",0
"39110",1,"0502.10",0
"39110",1,"0502.90",0
"39110",1,"0504.00",1
"39110",1,"0505.10",0
"39110",1,"0505.90",0
"39110",1,"0506.10",0
"39110",1,"0506.90",0
"39110",1,"0507.10",0
"39110",1,"0507.90",0
"39110",1,"0510.00",0
"39110",1,"0511.99",1
"39120",1,"2302.10",0
"39120",1,"2302.30",0
"39120",1,"2302.40",0
"39120",1,"2302.50",0
"39120",1,"2308.00",0
"39130",0,"2303.10",0
"39141",0,"2303.20",1
"39149",0,"2303.20",1
"39150",1,"0901.90",1
"39150",1,"1802.00",0
"39160",0,"2303.30",0
"39170",0,"2307.00",0
"39180",0,"2401.30",0
"39211",0,"5003.00",0
"39212",1,"5103.20",0
"39212",1,"5103.30",0
"39213",0,"5104.00",0
"39214",0,"5202.10",0
"39215",1,"5202.91",0
"39215",1,"5202.99",0
"39216",1,"5505.10",0
"39216",1,"5505.20",0
"39217",0,"6309.00",0
"39218",1,"6310.10",0
"39218",1,"6310.90",0
"39220",0,"4115.20",0
"39230",0,"3804.00",0
"39240",1,"4707.10",0
"39240",1,"4707.20",0
"39240",1,"4707.30",0
"39240",1,"4707.90",0
"39250",0,"4004.00",0
"39260",0,"4012.20",0
"39270",1,"3915.10",0
"39270",1,"3915.20",0
"39270",1,"3915.30",0
"39270",1,"3915.90",0
"39281",0,"4401.31",0
"39282",0,"4401.39",1
"39283",0,"4401.39",1
"39290",1,"2525.30",0
"39290",1,"2621.10",0
"39290",1,"2621.90",0
"39310",1,"2618.00",0
"39310",1,"2619.00",0
"39320",1,"2620.11",0
"39320",1,"2620.19",0
"39320",1,"2620.21",0
"39320",1,"2620.29",0
"39320",1,"2620.30",0
"39320",1,"2620.40",0
"39320",1,"2620.60",0
"39320",1,"2620.91",0
"39320",1,"2620.99",0
"39331",0,"7112.91",0
"39332",1,"7112.92",0
"39332",1,"7112.99",0
"39333",0,"7112.30",0
"39340",1,"7204.10",0
"39340",1,"7204.21",0
"39340",1,"7204.29",0
"39340",1,"7204.30",0
"39340",1,"7204.41",0
"39340",1,"7204.49",0
"39350",0,"7204.50",0
"39361",0,"7404.00",0
"39362",0,"7503.00",0
"39363",0,"7602.00",0
"39364",0,"7802.00",0
"39365",0,"7902.00",0
"39366",0,"8002.00",0
"39367",1,"8101.97",0
"39367",1,"8102.97",0
"39367",1,"8103.30",0
"39367",1,"8104.20",0
"39367",1,"8105.30",0
"39367",1,"8107.30",0
"39367",1,"8108.30",0
"39367",1,"8109.30",0
"39367",1,"8112.13",0
"39367",1,"8112.52",0
"39368",1,"8110.20",0
"39368",1,"8112.22",0
"39370",0,"8908.00",0
"39380",0,"8548.10",0
"39910",0,"3825.10",0
"39920",0,"3825.20",0
"39931",0,"3006.92",0
"39939",0,"3825.30",0
"39940",1,"3825.41",0
"39940",1,"3825.49",0
"39950",1,"2710.91",0
"39950",1,"2710.99",0
"39950",1,"3825.50",0
"39950",1,"3825.61",0
"39950",1,"3825.69",0
"39990",0,"3825.90",0
"41111",1,"7201.10",0
"41111",1,"7201.20",0
"41111",1,"7201.50",0
"41112",1,"7202.11",0
"41112",1,"7202.19",0
"41113",1,"7202.41",0
"41113",1,"7202.49",0
"41114",0,"7202.60",0
"41115",1,"7202.21",0
"41115",1,"7202.29",0
"41115",1,"7202.30",0
"41115",1,"7202.50",0
"41115",1,"7202.70",0
"41115",1,"7202.80",0
"41115",1,"7202.91",0
"41115",1,"7202.92",0
"41115",1,"7202.93",0
"41115",1,"7202.99",0
"41116",1,"7203.10",0
"41116",1,"7203.90",0
"41117",1,"7205.10",0
"41117",1,"7205.21",0
"41117",1,"7205.29",0
"41121",1,"7206.10",0
"41121",1,"7206.90",0
"41121",1,"7207.11",0
"41121",1,"7207.12",0
"41121",1,"7207.19",0
"41121",1,"7207.20",0
"41122",1,"7218.10",0
"41122",1,"7218.91",0
"41122",1,"7218.99",0
"41122",1,"7224.10",0
"41122",1,"7224.90",0
"41211",1,"7208.10",0
"41211",1,"7208.25",0
"41211",1,"7208.26",0
"41211",1,"7208.27",0
"41211",1,"7208.36",0
"41211",1,"7208.37",0
"41211",1,"7208.38",0
"41211",1,"7208.39",0
"41211",1,"7208.40",0
"41211",1,"7208.51",0
"41211",1,"7208.52",0
"41211",1,"7208.53",0
"41211",1,"7208.54",0
"41212",1,"7211.13",0
"41212",1,"7211.14",0
"41212",1,"7211.19",0
"41213",1,"7219.11",0
"41213",1,"7219.12",0
"41213",1,"7219.13",0
"41213",1,"7219.14",0
"41213",1,"7219.21",0
"41213",1,"7219.22",0
"41213",1,"7219.23",0
"41213",1,"7219.24",0
"41213",1,"7225.30",0
"41213",1,"7225.40",0
"41214",1,"7220.11",0
"41214",1,"7220.12",0
"41214",1,"7226.91",0
"41221",1,"7209.15",0
"41221",1,"7209.16",0
"41221",1,"7209.17",0
"41221",1,"7209.18",0
"41221",1,"7209.25",0
"41221",1,"7209.26",0
"41221",1,"7209.27",0
"41221",1,"7209.28",0
"41222",1,"7211.23",0
"41222",1,"7211.29",0
"41223",1,"7219.31",0
"41223",1,"7219.32",0
"41223",1,"7219.33",0
"41223",1,"7219.34",0
"41223",1,"7219.35",0
"41223",1,"7225.50",0
"41224",1,"7220.20",0
"41224",1,"7226.92",0
"41231",1,"7208.90",0
"41231",1,"7209.90",0
"41231",1,"7210.11",0
"41231",1,"7210.12",0
"41231",1,"7210.20",0
"41231",1,"7210.30",0
"41231",1,"7210.41",0
"41231",1,"7210.49",0
"41231",1,"7210.50",0
"41231",1,"7210.61",0
"41231",1,"7210.69",0
"41231",1,"7210.70",0
"41231",1,"7210.90",0
"41231",1,"7211.90",0
"41231",1,"7212.10",0
"41231",1,"7212.20",0
"41231",1,"7212.30",0
"41231",1,"7212.40",0
"41231",1,"7212.50",0
"41231",1,"7212.60",0
"41232",1,"7219.90",0
"41232",1,"7220.90",0
"41233",1,"7225.11",0
"41233",1,"7225.19",0
"41233",1,"7226.11",0
"41233",1,"7226.19",0
"41234",0,"7226.20",0
"41239",1,"7225.91",0
"41239",1,"7225.92",0
"41239",1,"7225.99",0
"41239",1,"7226.99",0
"41241",1,"7213.10",0
"41241",1,"7213.20",0
"41241",1,"7213.91",0
"41241",1,"7213.99",0
"41242",1,"7214.10",0
"41242",1,"7214.20",0
"41242",1,"7214.30",0
"41242",1,"7214.91",0
"41242",1,"7214.99",0
"41243",1,"7221.00",0
"41243",1,"7227.10",0
"41243",1,"7227.20",0
"41243",1,"7227.90",0
"41244",1,"7222.11",0
"41244",1,"7222.19",0
"41244",1,"7228.30",0
"41244",1,"7228.40",0
"41251",1,"7216.10",0
"41251",1,"7216.21",0
"41251",1,"7216.22",0
"41251",1,"7216.31",0
