sheet,addr,row,col,text,is_formula_cell,font_name,font_size,bold,italic,h_align,v_align,merged,merged_master,merged_range,top_px,left_px,width_px,height_px,is_title_like
B,F797,797,6,Current Access - 'coping',,,,,,,,False,,,13532,484,64,17,False
B,J797,797,10,Current Access + 'coping',,,,,,,,False,,,13532,740,64,17,False
B,P797,797,16,Problem Spec.,,,,,,,,False,,,13532,1124,64,17,False
B,R797,797,18,Current Access - 'coping',,,,,,,,False,,,13532,1252,64,17,False
B,V797,797,22,Current Access + 'coping',,,,,,,,False,,,13532,1508,64,17,False
B,AB797,797,28,Problem Spec.,,,,,,,,False,,,13532,1892,64,17,False
B,AD797,797,30,Current Access - 'coping',,,,,,,,False,,,13532,2020,64,17,False
B,AH797,797,34,Current Access + 'coping',,,,,,,,False,,,13532,2276,64,17,False
B,AN797,797,40,Problem Spec.,,,,,,,,False,,,13532,2660,64,17,False
B,AP797,797,42,Current Access - 'coping',,,,,,,,False,,,13532,2788,64,17,False
B,AT797,797,46,Current Access + 'coping',,,,,,,,False,,,13532,3044,64,17,False
B,AZ797,797,52,Problem Spec.,,,,,,,,False,,,13532,3428,64,17,False
B,BB797,797,54,Current Access - 'coping',,,,,,,,False,,,13532,3556,64,17,False
B,BF797,797,58,Current Access + 'coping',,,,,,,,False,,,13532,3812,64,17,False
B,BL797,797,64,Problem Spec.,,,,,,,,False,,,13532,4196,64,17,False
B,BN797,797,66,Current Access - 'coping',,,,,,,,False,,,13532,4324,64,17,False
B,BR797,797,70,Current Access + 'coping',,,,,,,,False,,,13532,4580,64,17,False
B,BX797,797,76,Problem Spec.,,,,,,,,False,,,13532,4964,64,17,False
B,BZ797,797,78,Current Access - 'coping',,,,,,,,False,,,13532,5092,64,17,False
B,CD797,797,82,Current Access + 'coping',,,,,,,,False,,,13532,5348,64,17,False
B,CJ797,797,88,Problem Spec.,,,,,,,,False,,,13532,5732,64,17,False
B,CL797,797,90,Current Access - 'coping',,,,,,,,False,,,13532,5860,64,17,False
B,CP797,797,94,Current Access + 'coping',,,,,,,,False,,,13532,6116,64,17,False
B,CV797,797,100,Problem Spec.,,,,,,,,False,,,13532,6500,64,17,False
B,CX797,797,102,Current Access - 'coping',,,,,,,,False,,,13532,6628,64,17,False
B,DB797,797,106,Current Access + 'coping',,,,,,,,False,,,13532,6884,64,17,False
B,DH797,797,112,Problem Spec.,,,,,,,,False,,,13532,7268,64,17,False
B,DJ797,797,114,Current Access - 'coping',,,,,,,,False,,,13532,7396,64,17,False
B,DN797,797,118,Current Access + 'coping',,,,,,,,False,,,13532,7652,64,17,False
B,DT797,797,124,Problem Spec.,,,,,,,,False,,,13532,8036,64,17,False
B,DV797,797,126,Current Access - 'coping',,,,,,,,False,,,13532,8164,64,17,False
B,DZ797,797,130,Current Access + 'coping',,,,,,,,False,,,13532,8420,64,17,False
B,EF797,797,136,Problem Spec.,,,,,,,,False,,,13532,8804,64,17,False
B,EH797,797,138,Current Access - 'coping',,,,,,,,False,,,13532,8932,64,17,False
B,EL797,797,142,Current Access + 'coping',,,,,,,,False,,,13532,9188,64,17,False
B,F798,798,6,V.Poor,,,,,,,,False,,,13549,484,64,17,False
B,G798,798,7,P,,,,,,,,False,,,13549,548,64,17,True
B,H798,798,8,M,,,,,,,,False,,,13549,612,64,17,True
B,I798,798,9,B/Off,,,,,,,,False,,,13549,676,64,17,False
B,J798,798,10,V.Poor,,,,,,,,False,,,13549,740,64,17,False
B,K798,798,11,P,,,,,,,,False,,,13549,804,64,17,True
B,L798,798,12,M,,,,,,,,False,,,13549,868,64,17,True
B,M798,798,13,B/Off,,,,,,,,False,,,13549,932,64,17,False
B,R798,798,18,V.Poor,,,,,,,,False,,,13549,1252,64,17,False
B,S798,798,19,P,,,,,,,,False,,,13549,1316,64,17,True
B,T798,798,20,M,,,,,,,,False,,,13549,1380,64,17,True
B,U798,798,21,B/Off,,,,,,,,False,,,13549,1444,64,17,False
B,V798,798,22,V.Poor,,,,,,,,False,,,13549,1508,64,17,False
B,W798,798,23,P,,,,,,,,False,,,13549,1572,64,17,True
B,X798,798,24,M,,,,,,,,False,,,13549,1636,64,17,True
B,Y798,798,25,B/Off,,,,,,,,False,,,13549,1700,64,17,False
B,AD798,798,30,V.Poor,,,,,,,,False,,,13549,2020,64,17,False
B,AE798,798,31,P,,,,,,,,False,,,13549,2084,64,17,True
B,AF798,798,32,M,,,,,,,,False,,,13549,2148,64,17,True
B,AG798,798,33,B/Off,,,,,,,,False,,,13549,2212,64,17,False
B,AH798,798,34,V.Poor,,,,,,,,False,,,13549,2276,64,17,False
B,AI798,798,35,P,,,,,,,,False,,,13549,2340,64,17,True
B,AJ798,798,36,M,,,,,,,,False,,,13549,2404,64,17,True
B,AK798,798,37,B/Off,,,,,,,,False,,,13549,2468,64,17,False
B,AP798,798,42,V.Poor,,,,,,,,False,,,13549,2788,64,17,False
B,AQ798,798,43,P,,,,,,,,False,,,13549,2852,64,17,True
B,AR798,798,44,M,,,,,,,,False,,,13549,2916,64,17,True
B,AS798,798,45,B/Off,,,,,,,,False,,,13549,2980,64,17,False
B,AT798,798,46,V.Poor,,,,,,,,False,,,13549,3044,64,17,False
B,AU798,798,47,P,,,,,,,,False,,,13549,3108,64,17,True
B,AV798,798,48,M,,,,,,,,False,,,13549,3172,64,17,True
B,AW798,798,49,B/Off,,,,,,,,False,,,13549,3236,64,17,False
B,BB798,798,54,V.Poor,,,,,,,,False,,,13549,3556,64,17,False
B,BC798,798,55,P,,,,,,,,False,,,13549,3620,64,17,True
B,BD798,798,56,M,,,,,,,,False,,,13549,3684,64,17,True
B,BE798,798,57,B/Off,,,,,,,,False,,,13549,3748,64,17,False
B,BF798,798,58,V.Poor,,,,,,,,False,,,13549,3812,64,17,False
B,BG798,798,59,P,,,,,,,,False,,,13549,3876,64,17,True
B,BH798,798,60,M,,,,,,,,False,,,13549,3940,64,17,True
B,BI798,798,61,B/Off,,,,,,,,False,,,13549,4004,64,17,False
B,BN798,798,66,V.Poor,,,,,,,,False,,,13549,4324,64,17,False
B,BO798,798,67,P,,,,,,,,False,,,13549,4388,64,17,True
B,BP798,798,68,M,,,,,,,,False,,,13549,4452,64,17,True
B,BQ798,798,69,B/Off,,,,,,,,False,,,13549,4516,64,17,False
B,BR798,798,70,V.Poor,,,,,,,,False,,,13549,4580,64,17,False
B,BS798,798,71,P,,,,,,,,False,,,13549,4644,64,17,True
B,BT798,798,72,M,,,,,,,,False,,,13549,4708,64,17,True
B,BU798,798,73,B/Off,,,,,,,,False,,,13549,4772,64,17,False
B,BZ798,798,78,V.Poor,,,,,,,,False,,,13549,5092,64,17,False
B,CA798,798,79,P,,,,,,,,False,,,13549,5156,64,17,True
B,CB798,798,80,M,,,,,,,,False,,,13549,5220,64,17,True
B,CC798,798,81,B/Off,,,,,,,,False,,,13549,5284,64,17,False
B,CD798,798,82,V.Poor,,,,,,,,False,,,13549,5348,64,17,False
B,CE798,798,83,P,,,,,,,,False,,,13549,5412,64,17,True
B,CF798,798,84,M,,,,,,,,False,,,13549,5476,64,17,True
B,CG798,798,85,B/Off,,,,,,,,False,,,13549,5540,64,17,False
B,CL798,798,90,V.Poor,,,,,,,,False,,,13549,5860,64,17,False
B,CM798,798,91,P,,,,,,,,False,,,13549,5924,64,17,True
B,CN798,798,92,M,,,,,,,,False,,,13549,5988,64,17,True
B,CO798,798,93,B/Off,,,,,,,,False,,,13549,6052,64,17,False
B,CP798,798,94,V.Poor,,,,,,,,False,,,13549,6116,64,17,False
B,CQ798,798,95,P,,,,,,,,False,,,13549,6180,64,17,True
B,CR798,798,96,M,,,,,,,,False,,,13549,6244,64,17,True
B,CS798,798,97,B/Off,,,,,,,,False,,,13549,6308,64,17,False
B,CX798,798,102,V.Poor,,,,,,,,False,,,13549,6628,64,17,False
B,CY798,798,103,P,,,,,,,,False,,,13549,6692,64,17,True
B,CZ798,798,104,M,,,,,,,,False,,,13549,6756,64,17,True
B,DA798,798,105,B/Off,,,,,,,,False,,,13549,6820,64,17,False
B,DB798,798,106,V.Poor,,,,,,,,False,,,13549,6884,64,17,False
B,DC798,798,107,P,,,,,,,,False,,,13549,6948,64,17,True
B,DD798,798,108,M,,,,,,,,False,,,13549,7012,64,17,True
B,DE798,798,109,B/Off,,,,,,,,False,,,13549,7076,64,17,False
B,DJ798,798,114,V.Poor,,,,,,,,False,,,13549,7396,64,17,False
B,DK798,798,115,P,,,,,,,,False,,,13549,7460,64,17,True
B,DL798,798,116,M,,,,,,,,False,,,13549,7524,64,17,True
B,DM798,798,117,B/Off,,,,,,,,False,,,13549,7588,64,17,False
B,DN798,798,118,V.Poor,,,,,,,,False,,,13549,7652,64,17,False
B,DO798,798,119,P,,,,,,,,False,,,13549,7716,64,17,True
B,DP798,798,120,M,,,,,,,,False,,,13549,7780,64,17,True
B,DQ798,798,121,B/Off,,,,,,,,False,,,13549,7844,64,17,False
B,DV798,798,126,V.Poor,,,,,,,,False,,,13549,8164,64,17,False
B,DW798,798,127,P,,,,,,,,False,,,13549,8228,64,17,True
B,DX798,798,128,M,,,,,,,,False,,,13549,8292,64,17,True
B,DY798,798,129,B/Off,,,,,,,,False,,,13549,8356,64,17,False
B,DZ798,798,130,V.Poor,,,,,,,,False,,,13549,8420,64,17,False
B,EA798,798,131,P,,,,,,,,False,,,13549,8484,64,17,True
B,EB798,798,132,M,,,,,,,,False,,,13549,8548,64,17,True
B,EC798,798,133,B/Off,,,,,,,,False,,,13549,8612,64,17,False
B,EH798,798,138,V.Poor,,,,,,,,False,,,13549,8932,64,17,False
B,EI798,798,139,P,,,,,,,,False,,,13549,8996,64,17,True
B,EJ798,798,140,M,,,,,,,,False,,,13549,9060,64,17,True
B,EK798,798,141,B/Off,,,,,,,,False,,,13549,9124,64,17,False
B,EL798,798,142,V.Poor,,,,,,,,False,,,13549,9188,64,17,False
B,EM798,798,143,P,,,,,,,,False,,,13549,9252,64,17,True
B,EN798,798,144,M,,,,,,,,False,,,13549,9316,64,17,True
B,EO798,798,145,B/Off,,,,,,,,False,,,13549,9380,64,17,False
B,B799,799,2,Foundiougne62,,,,,,,,False,,,13566,28,131,17,False
B,C799,799,3,survival non-food,,,,,,,,False,,,13566,159,200,17,False
B,C800,800,3,Education,,,,,,,,False,,,13583,159,200,17,False
B,C801,801,3,Santé,,,,,,,,False,,,13600,159,200,17,False
B,C802,802,3,Semences,,,,,,,,False,,,13617,159,200,17,False
B,C803,803,3,Engrais,,,,,,,,False,,,13634,159,200,17,False
B,C804,804,3,Pesticides,,,,,,,,False,,,13651,159,200,17,False
B,C805,805,3,"Transport, autre",,,,,,,,False,,,13668,159,200,17,False
B,C806,806,3,Outils agricoles / puisettes etc,,,,,,,,False,,,13685,159,200,17,False
B,C807,807,3,Embauche travailleurs agricoles,,,,,,,,False,,,13702,159,200,17,False
B,C808,808,3,Produits vétérinaires,,,,,,,,False,,,13719,159,200,17,False
B,C809,809,3,Intrants bétail (ex. sel),,,,,,,,False,,,13736,159,200,17,False
B,C810,810,3,LACON diet (add.cost),,,,,,,,False,,,13753,159,200,17,False
B,C811,811,3,other livelihoods protection,,,,,,,,False,,,13770,159,200,17,False
B,B812,812,2,Foundiougne63,,,,,,,,False,,,13787,28,131,17,False
B,C812,812,3,total livelihoods protection,,,,,,,,False,,,13787,159,200,17,False
B,C813,813,3,other,,,,,,,,False,,,13804,159,200,17,False
B,C814,814,3,Deficit calculations,,,,,,,,False,,,13821,159,200,17,False
B,C815,815,3,1=missing data,,,,,,,,False,,,13838,159,200,17,False
B,B817,817,2,Foundiougne66,,,,,,,,False,,,13872,28,131,17,False
B,C817,817,3,cost of 100% kcals,,,,,,,,False,,,13872,159,200,17,False
B,C818,818,3,inc.to cover 100% kcals,,,,,,,,False,,,13889,159,200,17,False
B,B819,819,2,Foundiougne64,,,,,,,,False,,,13906,28,131,17,False
B,C819,819,3,survival deficit (%),,,,,,,,False,,,13906,159,200,17,False
B,B820,820,2,Foundiougne68,,,,,,,,False,,,13923,28,131,17,False
B,C820,820,3,%kcals in livelihoods protection basket,,,,,,,,False,,,13923,159,200,17,False
B,C821,821,3,inc.to cover kcals+l/hp.exp,,,,,,,,False,,,13940,159,200,17,False
B,B822,822,2,Foundiougne65,,,,,,,,False,,,13957,28,131,17,False
B,C822,822,3,l/hood protection deficit (cash),,,,,,,,False,,,13957,159,200,17,False
B,C823,823,3,LPB minus cost of kcals,,,,,,,,False,,,13974,159,200,17,False
B,C824,824,3,inc.to cover kcals+l/hp+other exp,,,,,,,,False,,,13991,159,200,17,False
B,C825,825,3,'other' deficit,,,,,,,,False,,,14008,159,200,17,False
B,C826,826,3,phase classification,,,,,,,,False,,,14025,159,200,17,False
B,C828,828,3,CURRENT YEAR ACCESS,,,,,,,,False,,,14059,159,200,17,True
B,D828,828,4,Gossas,,,,,,,,False,,,14059,359,61,17,False
B,P828,828,16,Gossas,,,,,,,,False,,,14059,1124,64,17,False
B,AB828,828,28,Gossas,,,,,,,,False,,,14059,1892,64,17,False
B,AN828,828,40,Gossas,,,,,,,,False,,,14059,2660,64,17,False
B,AZ828,828,52,Gossas,,,,,,,,False,,,14059,3428,64,17,False
B,BL828,828,64,Gossas,,,,,,,,False,,,14059,4196,64,17,False
B,BX828,828,76,Gossas,,,,,,,,False,,,14059,4964,64,17,False
B,CJ828,828,88,Gossas,,,,,,,,False,,,14059,5732,64,17,False
B,CV828,828,100,Gossas,,,,,,,,False,,,14059,6500,64,17,False
B,DH828,828,112,Gossas,,,,,,,,False,,,14059,7268,64,17,False
B,DT828,828,124,Gossas,,,,,,,,False,,,14059,8036,64,17,False
B,EF828,828,136,Gossas,,,,,,,,False,,,14059,8804,64,17,False
B,D829,829,4,SN07,,,,,,,,False,,,14076,359,61,17,True
B,P829,829,16,SN08,,,,,,,,False,,,14076,1124,64,17,True
B,AB829,829,28,SN11,,,,,,,,False,,,14076,1892,64,17,True
B,AN829,829,40,SN12,,,,,,,,False,,,14076,2660,64,17,True
B,AZ829,829,52,SN14,,,,,,,,False,,,14076,3428,64,17,True
B,BL829,829,64,SN05,,,,,,,,False,,,14076,4196,64,17,True
B,BX829,829,76,SN15,,,,,,,,False,,,14076,4964,64,17,True
B,CJ829,829,88,BK8,,,,,,,,False,,,14076,5732,64,17,True
B,CV829,829,100,BK9,,,,,,,,False,,,14076,6500,64,17,True
B,DH829,829,112,BK10,,,,,,,,False,,,14076,7268,64,17,True
B,DT829,829,124,BK11,,,,,,,,False,,,14076,8036,64,17,True
B,EF829,829,136,BK12,,,,,,,,False,,,14076,8804,64,17,True
B,C830,830,3,Food,,,,,,,,False,,,14093,159,200,17,False
B,D830,830,4,Problem Spec.,,,,,,,,False,,,14093,359,61,17,False
B,J830,830,10,Current Access + 'coping',,,,,,,,False,,,14093,740,64,17,False
B,P830,830,16,Problem Spec.,,,,,,,,False,,,14093,1124,64,17,False
B,V830,830,22,Current Access + 'coping',,,,,,,,False,,,14093,1508,64,17,False
B,AB830,830,28,Problem Spec.,,,,,,,,False,,,14093,1892,64,17,False
B,AH830,830,34,Current Access + 'coping',,,,,,,,False,,,14093,2276,64,17,False
B,AN830,830,40,Problem Spec.,,,,,,,,False,,,14093,2660,64,17,False
B,AT830,830,46,Current Access + 'coping',,,,,,,,False,,,14093,3044,64,17,False
B,AZ830,830,52,Problem Spec.,,,,,,,,False,,,14093,3428,64,17,False
B,BF830,830,58,Current Access + 'coping',,,,,,,,False,,,14093,3812,64,17,False
B,BL830,830,64,Problem Spec.,,,,,,,,False,,,14093,4196,64,17,False
B,BR830,830,70,Current Access + 'coping',,,,,,,,False,,,14093,4580,64,17,False
B,BX830,830,76,Problem Spec.,,,,,,,,False,,,14093,4964,64,17,False
B,CD830,830,82,Current Access + 'coping',,,,,,,,False,,,14093,5348,64,17,False
B,CJ830,830,88,Problem Spec.,,,,,,,,False,,,14093,5732,64,17,False
B,CP830,830,94,Current Access + 'coping',,,,,,,,False,,,14093,6116,64,17,False
B,CV830,830,100,Problem Spec.,,,,,,,,False,,,14093,6500,64,17,False
B,DB830,830,106,Current Access + 'coping',,,,,,,,False,,,14093,6884,64,17,False
